Time,Label (common/hard fault),Label (common/soft fault),Label (common/controller fault),Label (common/hard and soft),Label (common/all),Label (advanced/hard fault),Label (advanced/soft fault),Label (advanced/controller fault),T101,T102,T104,T106,T108,T110,T112,T114,T116,PDIC101,PDIC102,PDIC103,PIC101,A102,M102,A101,M101,A103,M103,R,T103,T105,T107,T109,T111,T113,T115,P101,P102,AV101,AV103,AV104,AV105,AV106,AV107,AV108,AV109,TV101,H103_heating_power,H105_heating_power,H107_heating_power,H109_heating_power,H111_heating_power,H113_heating_power,TH101_SetPoint,TH101_Temperature,TH101_Start,TH101_Status,TH102_SetPoint,TH102_Temperature,TH102_Start,TH102_Status,TH103_SetPoint,TH103_Temperature,TH103_Start,TH103_Status,FI101_Pulses,PS102,PS103,PS104,LS101,LS102,LS103,LS104,HT_EN_0,HT_ON,T_ERROR_0,SP_OK
18:13:54,0,0,0,0,0,0,0,0,188.13,178.85,167.89,136.22,84.09,95.95,94.66,93.94,85.47,0.000333,1.305333,4.980333,1393.705566,4.508,6.847187,38.458,7.364,0.6906,0.668688,0.5,160.57,161,156.13,136.91,135.27,137.97,21.57,0, FALSE , TRUE , FALSE , FALSE , TRUE , FALSE , FALSE , TRUE , TRUE ,20,60,60,60,60,60,60,209,209.300003, TRUE , FALSE ,0,21.799999, TRUE , FALSE ,95,94.900002, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
18:14:24,0,0,0,0,0,0,0,0,187.83,177.7,167.33,138.41,84.19,96.03,94.18,93.88,85.37,0,1.314667,4.761,1419.938965,4.614,6.292871,38.396,7.348449,0.6968,0.768947,0.5,160.59,161.03,156.21,136.94,135.2,137.93,21.59,0, FALSE , TRUE , FALSE , FALSE , TRUE , FALSE , FALSE , TRUE , TRUE ,21,60,60,60,60,60,60,209,208.699997, TRUE , FALSE ,0,21.700001, TRUE , FALSE ,95,95, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
18:14:54,0,0,0,0,0,0,0,0,188.28,179.35,167.7,137.37,84.21,96.06,94.88,94.02,85.45,0.000333,1.276,4.323333,1383.093262,4.683,7.183804,38.334,7.361303,0.7014,0.713455,0.5,160.71,161.13,156.34,137.03,135.29,138.02,21.61,0, FALSE , TRUE , FALSE , FALSE , TRUE , FALSE , FALSE , TRUE , TRUE ,21,60,60,60,60,60,60,209,209.100006, TRUE , FALSE ,0,21.799999, TRUE , FALSE ,95,94.900002, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
18:15:24,0,0,0,0,0,0,0,0,188.2,176.46,167.82,138.37,84.88,96.06,94.74,93.79,85.51,0,1.283666,4.932333,1423.674561,4.731,6.929921,38.271999,7.414392,0.7094,0.676844,0.5,160.54,160.97,156.21,136.91,135.29,137.98,21.61,0, FALSE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE ,19,60,60,60,60,60,60,209,209, TRUE , FALSE ,0,21.700001, TRUE , FALSE ,95,95, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
18:15:54,0,0,0,0,0,0,0,0,188.54,179.85,167.77,140.76,85.08,96.08,94.34,93.57,86.26,0,1.282667,4.702,1393.111084,7,6.486561,38.209999,7.416199,0.7142,0.771924,0.5,160.63,161.05,156.3,136.98,135.3,138.01,21.62,0, FALSE , TRUE , FALSE , FALSE , TRUE , FALSE , FALSE , TRUE , TRUE ,21,60,60,60,60,60,60,209,209.199997, TRUE , FALSE ,0,21.700001, TRUE , FALSE ,95,95, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
18:16:24,0,0,0,0,0,0,0,0,188.52,176.93,168.1,143.22,85.09,96.2,94.9,93.97,86.04,0,1.307333,5.147333,1424.438477,4.84,6.579498,38.150002,7.347863,0.721,0.720613,0.5,160.63,161.04,156.3,136.91,135.28,138,21.62,0, FALSE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE ,19,60,60,60,60,60,60,209,209.199997, TRUE , FALSE ,0,21.6, TRUE , FALSE ,95,95, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
18:16:54,0,0,0,0,0,0,0,0,188.91,179.38,167.87,144.51,84.95,96.23,94.27,93.76,86.07,0,1.252333,4.700666,1378.338867,4.876,6.928028,38.088001,7.322862,0.7258,0.698862,0.5,160.64,161.07,156.34,136.97,135.33,138.06,21.63,0, FALSE , TRUE , FALSE , FALSE , TRUE , FALSE , FALSE , TRUE , TRUE ,22,60,60,60,60,60,60,209,208.899994, TRUE , FALSE ,0,21.6, TRUE , FALSE ,95,95, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
18:17:24,0,0,0,0,0,0,0,0,187.96,176.03,167.87,144.96,84.42,96.17,94.83,94.46,85.77,0,1.332667,5.027333,1429.44751,4.977,6.322388,38.028,7.347786,0.7318,0.703486,0.5,160.64,161.04,156.26,136.96,135.28,137.93,21.67,0, FALSE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE ,19,60,60,60,60,60,60,209,209, TRUE , FALSE ,0,21.700001, TRUE , FALSE ,95,95, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
18:17:54,0,0,0,0,0,0,0,0,188.95,179.21,168.02,146.42,84.22,95.95,94.23,94.01,85.54,0,1.303667,4.813333,1384.112061,5.012,6.659973,37.966,7.329131,0.7378,0.649521,0.5,160.62,161.06,156.37,136.97,135.28,138.02,21.63,0, FALSE , TRUE , FALSE , FALSE , TRUE , FALSE , FALSE , TRUE , TRUE ,22,60,60,60,60,60,60,209,208.899994, TRUE , FALSE ,0,21.700001, TRUE , FALSE ,95,95, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
18:18:24,0,0,0,0,0,0,0,0,187.99,176.71,168.05,143.43,84.74,96.09,94.56,94.32,85.61,0,1.449667,4.873333,1419.684082,5.061,6.784973,37.903999,7.329131,0.744,0.774884,0.5,160.63,161.06,156.37,136.96,135.32,138.03,21.66,0, FALSE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE ,19,60,60,60,60,60,60,209,209, TRUE , FALSE ,0,21.700001, TRUE , FALSE ,95,94.900002, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
18:18:54,0,0,0,0,0,0,0,0,188.55,179.52,167.97,144.8,84.06,95.96,94.14,93.82,85.51,0,1.295,4.928666,1381.225342,5.094,6.693219,37.846001,7.309275,0.7,0.732282,0.5,160.65,161.08,156.41,136.96,135.3,138.02,21.66,0, FALSE , TRUE , FALSE , FALSE , TRUE , FALSE , FALSE , TRUE , TRUE ,22,60,60,60,60,60,60,209,209.100006, TRUE , FALSE ,0,21.700001, TRUE , FALSE ,95,94.900002, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
18:19:24,0,0,0,0,0,0,0,0,188.03,176.61,168.02,142.87,84.36,96.11,94.61,93.8,85.46,0,1.389333,4.775666,1421.636963,5.151,6.34321,37.784,7.27107,0.7552,0.663027,0.5,160.67,161.1,156.44,136.98,135.27,138.07,21.68,0, FALSE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE ,19,60,60,60,60,60,60,209,209.100006, TRUE , FALSE ,0,21.6, TRUE , FALSE ,95,94.900002, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
18:19:54,0,0,0,0,0,0,0,0,188.97,179.11,168.04,142.66,84.16,96.12,94.29,93.61,85.56,0,1.357333,5.202333,1388.696533,5.228,6.606699,37.722,7.35276,0.7606,0.675651,0.5,160.65,161.09,156.43,136.97,135.28,138,21.68,0, FALSE , TRUE , FALSE , FALSE , TRUE , FALSE , FALSE , TRUE , TRUE ,21,60,60,60,60,60,60,209,208.899994, TRUE , FALSE ,0,21.6, TRUE , FALSE ,95,94.900002, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
18:20:24,0,0,0,0,0,0,0,0,188.27,176.87,167.85,143.57,84.08,95.95,94.32,93.77,85.39,0,1.486333,4.811666,1415.94873,5.269,6.477795,37.66,7.395723,0.7664,0.685261,0.5,160.65,161.07,156.48,136.96,135.28,137.97,21.67,0, FALSE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE ,20,60,60,60,60,60,60,209,209, TRUE , FALSE ,0,21.6, TRUE , FALSE ,95,95, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
18:20:54,0,0,0,0,0,0,0,0,188.79,178.34,167.82,145.66,84.31,96.08,94.07,93.65,85.53,0.000333,1.361,4.471666,1383.857178,5.326,6.142858,37.598,7.364241,0.7722,0.681982,0.5,160.6,161.08,156.49,136.96,135.3,138,21.69,0, FALSE , TRUE , FALSE , FALSE , TRUE , FALSE , FALSE , TRUE , TRUE ,22,60,60,60,60,60,60,209,208.899994, TRUE , FALSE ,0,21.6, TRUE , FALSE ,95,94.900002, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
18:21:24,0,0,0,0,0,0,0,0,188.14,176.1,168.45,145.15,84.05,95.98,94.48,93.87,85.39,0,1.462667,4.561999,1432.503906,5.385,6.32016,37.537998,7.372566,0.7782,0.712618,0.5,160.7,161.18,156.59,137.01,135.3,137.98,21.69,0, FALSE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE ,19,60,60,60,60,60,60,209,209, TRUE , FALSE ,0,21.6, TRUE , FALSE ,95,95, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
18:21:54,0,0,0,0,0,0,0,0,188.58,178.94,168.17,144.97,83.97,95.77,93.83,93.4,85.46,0,1.337333,5.065333,1392.941406,5.427,6.521978,37.476002,7.377717,0.7834,0.715612,0.5,160.62,161.07,156.56,136.94,135.19,137.95,21.68,0, FALSE , TRUE , FALSE , FALSE , TRUE , FALSE , FALSE , TRUE , TRUE ,21,60,60,60,60,60,60,209,209, TRUE , FALSE ,0,21.6, TRUE , FALSE ,95,94.900002, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
18:22:24,0,0,0,0,0,0,0,0,188.04,177.72,168.14,145.15,84.34,95.74,94.14,93.44,85.35,0.000333,1.475667,5.119333,1409.921143,5.508,6.473793,37.416,7.374043,0.7904,0.689517,0.5,160.64,161.05,156.58,136.96,135.32,138.02,21.7,0, FALSE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE ,20,60,60,60,60,60,60,209,209.199997, TRUE , FALSE ,0,21.6, TRUE , FALSE ,95,95, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
18:22:54,0,0,0,0,0,0,0,0,188.66,177.15,167.87,152.06,84.22,95.8,93.79,93.36,85.44,0.000333,1.428333,4.746333,1400.242676,5.549,6.558342,37.352001,7.347226,0.796,0.732851,0.5,160.63,161.01,156.59,136.94,135.34,137.99,21.71,0, FALSE , TRUE , FALSE , FALSE , TRUE , FALSE , FALSE , TRUE , TRUE ,21,60,60,60,60,60,60,209,208.899994, TRUE , FALSE ,0,21.6, TRUE , FALSE ,95,95, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
18:23:24,0,0,0,0,0,0,0,0,188.33,177.64,167.84,151.46,84,95.69,93.66,93.31,85.41,0.000333,1.453667,4.253666,1414.335693,5.578,6.619318,37.290001,7.435853,0.8006,0.697228,0.5,160.6,161.04,156.58,136.95,135.28,137.98,21.73,0, FALSE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE ,21,60,60,60,60,60,60,209,208.800003, TRUE , FALSE ,0,21.5, TRUE , FALSE ,95,94.900002, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
18:23:54,0,0,0,0,0,0,0,0,188.66,179.28,168.18,152.33,84.13,95.61,94.1,93.18,85.43,0,1.374,4.911666,1390.394287,5.616,6.288167,37.23,7.406043,0.8068,0.623365,0.5,160.59,161.03,156.67,136.92,135.3,137.94,21.69,0, FALSE , TRUE , FALSE , FALSE , TRUE , FALSE , FALSE , TRUE , TRUE ,21,60,60,60,60,60,60,209,209.199997, TRUE , FALSE ,0,21.6, TRUE , FALSE ,95,95, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
18:24:24,0,0,0,0,0,0,0,0,187.75,177.17,167.91,150.79,84.03,95.41,93.73,92.98,85.42,0,1.576333,4.133666,1433.862305,5.616,5.833285,37.167999,7.298502,0.8132,0.763724,0.5,160.63,161.07,156.76,136.96,135.32,138.01,21.72,0, FALSE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE ,20,60,60,60,60,60,60,209,209, TRUE , FALSE ,0,21.700001, TRUE , FALSE ,95,95, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
18:24:54,0,0,0,0,0,0,0,0,188.57,179.51,168.35,150.24,84.44,95.45,93.78,92.95,85.69,0,1.409,5.066999,1395.997559,5.763,5.599181,37.108002,7.311293,0.8182,0.758045,0.5,160.6,161.05,156.71,136.92,135.25,138.01,21.78,0, FALSE , TRUE , FALSE , FALSE , TRUE , FALSE , FALSE , TRUE , TRUE ,21,60,60,60,60,60,60,209,209.300003, TRUE , FALSE ,0,21.700001, TRUE , FALSE ,95,94.900002, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
18:25:24,0,0,0,0,0,0,0,0,188.23,176.95,168.23,150.9,84.09,95.54,93.62,93.03,85.43,0,1.404667,4.339,1422.061279,5.802,6.258793,37.046001,7.322862,0.8244,0.681192,0.5,160.62,161.09,156.81,136.95,135.29,138,21.79,0, FALSE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE ,19,60,60,60,60,60,60,209,209.100006, TRUE , FALSE ,0,21.700001, TRUE , FALSE ,95,95, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
18:25:54,0,0,0,0,0,0,0,0,188.72,179.73,168.07,151.38,84.65,95.63,93.29,92.79,85.44,0,1.314,4.389333,1384.960937,5.857,6.241656,36.984001,7.372475,0.83,-0.143603,0.5,160.63,161.1,156.84,136.94,135.31,137.99,21.75,0, FALSE , TRUE , FALSE , FALSE , TRUE , FALSE , FALSE , TRUE , TRUE ,22,60,60,60,60,60,60,209,209.100006, TRUE , FALSE ,0,21.700001, TRUE , FALSE ,95,94.900002, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
18:26:24,0,0,0,0,0,0,0,0,188.28,176.85,168.23,151.56,84.33,95.94,94.07,93.37,85.66,0,1.388667,5.165333,1423.165039,5.913,6.4752,36.922001,7.431241,0.8362,0,0.5,160.56,161.04,156.85,136.89,135.24,137.95,21.75,0, FALSE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE ,20,60,60,60,60,60,60,209,209.100006, TRUE , FALSE ,0,21.799999, TRUE , FALSE ,95,95, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
18:26:54,0,0,0,0,0,0,0,0,189.17,178.76,168.09,153.13,84.18,95.62,93.37,93.23,85.51,0,1.417667,5.101666,1391.583008,5.952,6.820773,36.860001,7.431241,0.8384,0.700649,0.5,160.6,161.05,156.92,136.92,135.25,137.93,21.75,0, FALSE , TRUE , FALSE , FALSE , TRUE , FALSE , FALSE , TRUE , TRUE ,21,60,60,60,60,60,60,209,209, TRUE , FALSE ,0,21.799999, TRUE , FALSE ,95,94.900002, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
18:27:24,0,0,0,0,0,0,0,0,188.3,177.03,168.16,150.17,84.19,95.78,93.81,93.62,85.49,0,1.455333,4.889333,1421.04248,6,6.448446,36.798,7.40728,0.8476,0.660002,0.5,160.59,161.07,156.93,136.91,135.31,137.98,21.8,0, FALSE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE ,19,60,60,60,60,60,60,209,209.199997, TRUE , FALSE ,0,21.9, TRUE , FALSE ,95,95, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
18:27:54,0,0,0,0,0,0,0,0,188.82,178.83,167.61,148.65,84.07,95.81,93.39,93.49,85.38,0,1.414333,5.186666,1392.516846,6.095,6.064286,36.737999,7.372646,0.8526,0.695886,0.5,160.58,161.06,156.97,136.89,135.3,137.98,21.75,0, FALSE , TRUE , FALSE , FALSE , TRUE , FALSE , FALSE , TRUE , TRUE ,22,60,60,60,60,60,60,209,209, TRUE , FALSE ,0,21.9, TRUE , FALSE ,95,94.900002, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
18:28:24,0,0,0,0,0,0,0,0,188.56,176.94,167.94,148.43,84.21,95.81,93.77,93.61,85.41,0,1.469,5.042666,1417.816406,6.133,6.79519,36.675999,7.369982,0.8594,0.655488,0.5,160.59,161.05,157.03,136.89,135.27,137.93,21.77,0, FALSE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE ,20,60,60,60,60,60,60,209,209.100006, TRUE , FALSE ,0,21.9, TRUE , FALSE ,95,95, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
18:28:54,0,0,0,0,0,0,0,0,188.4,176.84,167.64,147.3,84.4,95.91,93.49,93.44,85.46,0,1.482333,4.929666,1400.072754,6.176,6.635045,36.613998,7.376108,0.864,0.715012,0.5,160.59,161.1,157.12,136.87,135.31,138.01,21.73,0, FALSE , TRUE , FALSE , FALSE , TRUE , FALSE , FALSE , TRUE , TRUE ,22,60,60,60,60,60,60,209,208.899994, TRUE , FALSE ,0,21.9, TRUE , FALSE ,95,94.900002, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
18:29:24,0,0,0,0,0,0,0,0,188.91,177.32,168.03,145.47,84.22,95.74,93.65,93.57,85.4,0,1.531,4.717,1421.636963,6.22,6.543221,36.554001,7.364071,0.87,0.657361,0.5,160.57,161.09,157.1,136.86,135.31,137.98,21.77,0, FALSE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE , TRUE , TRUE ,19,60,60,60,60,60,60,209,209.199997, TRUE , FALSE ,0,21.9, TRUE , FALSE ,95,95, TRUE , FALSE ,TRUE , TRUE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , TRUE , TRUE , FALSE , FALSE 
